,paper_id,target,type
219,https://openalex.org/W4320002395,"Additive Manufacturing Laboratory, Advanced Materials Research Centre, Technology Innovation Institute, Abu Dhabi, United Arab Emirates",institution
221,https://openalex.org/W4320002395,Negar Gilani,author
222,https://openalex.org/W4320002395,"Centre for Additive Manufacturing, Advanced Manufacturing Building, Jubilee Campus, University of Nottingham, Nottingham, United Kingdom",institution
224,https://openalex.org/W4320002395,Chinmay Phutela,author
227,https://openalex.org/W4320002395,Richard J.M. Hague,author
230,https://openalex.org/W4320002395,Christopher J. Tuck,author
233,https://openalex.org/W4320002395,additive manufacturing processes,keyword
234,https://openalex.org/W4320002395,additive manufacturing,keyword
235,https://openalex.org/W4320002395,metals,keyword
236,https://openalex.org/W2767856556,M.A.J.M. van Eijnatten,author
237,https://openalex.org/W2767856556,Oral and Maxillofacial Surgery / Oral Pathology,institution
238,https://openalex.org/W2767856556,RU,country
239,https://openalex.org/W2767856556,additive manufacturing,keyword
240,https://openalex.org/W2904747112,Youwen Yang,author
241,https://openalex.org/W2904747112,"Jiangxi University of Science and Technology, Nanchang, 330013, China",institution
242,https://openalex.org/W2904747112,CN,country
243,https://openalex.org/W2904747112,Guoyong Wang,author
246,https://openalex.org/W2904747112,Huixin Liang,author
247,https://openalex.org/W2904747112,"College of Mechanical & Electrical Engineering, Nanjing University of Aeronautics and Astronautics, 210016, Nanjing, China",institution
249,https://openalex.org/W2904747112,Chengde Gao,author
250,https://openalex.org/W2904747112," State Key Laboratory of High Performance Complex Manufacturing, Central South University, Changsha 410083 (China)",institution
252,https://openalex.org/W2904747112,Shuping Peng,author
253,https://openalex.org/W2904747112,"Hunan Provincial Tumor Hospital and the Affiliated Tumor Hospital of Xiangya School of Medicine, Central South University, Changsha 410013, China.",institution
255,https://openalex.org/W2904747112,Lida Shen,author
258,https://openalex.org/W2904747112,Cijun Shuai,author
259,https://openalex.org/W2904747112,"State Key Laboratory of High Performance Complex Manufacturing, Central South University, Changsha 410083, China.",institution
261,https://openalex.org/W2904747112,additive manufacturing,keyword
262,https://openalex.org/W2904747112,bone,keyword
263,https://openalex.org/W2772700148,Michael P. Sealy,author
264,https://openalex.org/W2772700148,"Department of Mechanical and Materials Engineering, University of Nebraska-Lincoln, W342 Nebraska Hall, Lincoln, NE 68588-0526 e-mail:",institution
265,https://openalex.org/W2772700148,US,country
266,https://openalex.org/W2772700148,Gurucharan Madireddy,author
269,https://openalex.org/W2772700148,Robert E. Williams,author
272,https://openalex.org/W2772700148,Prahalada Rao,author
275,https://openalex.org/W2772700148,Maziar Toursangsaraki,author
276,https://openalex.org/W2772700148,"School of Mechanical Engineering, Iran University of Science and Technology, Narmak, Tehran 16846-13114, Iran e-mail:",institution
277,https://openalex.org/W2772700148,IR,country
278,https://openalex.org/W2772700148,additive manufacturing,keyword
279,https://openalex.org/W2772700148,processes,keyword
280,https://openalex.org/W2772700148,hybrid,keyword
281,https://openalex.org/W3005852593,Atefeh Aramian,author
282,https://openalex.org/W3005852593,"Department of Material Science and Engineering, Faculty of Engineering, Shahid Chamran University of Ahvaz, Golestan Boulevard, 6135785311, Ahvaz, Iran; Department of Mechanical and Industrial Engineering, Norwegian University of Science and Technology NTNU, Richard Birkelans vei 2b, 7491 Trondheim, Norway",institution
283,https://openalex.org/W3005852593,IR,country
284,https://openalex.org/W3005852593,NO,country
285,https://openalex.org/W3005852593,Seyed Mohammad Javad Razavi,author
286,https://openalex.org/W3005852593,"Department of Mechanical and Industrial Engineering, Norwegian University of Science and Technology NTNU, Richard Birkelans vei 2b, 7491 Trondheim, Norway",institution
288,https://openalex.org/W3005852593,Zohreh Sadeghian,author
289,https://openalex.org/W3005852593,"Department of Material Science and Engineering, Faculty of Engineering, Shahid Chamran University of Ahvaz, Golestan Boulevard, 6135785311, Ahvaz, Iran",institution
291,https://openalex.org/W3005852593,Filippo Berto,author
294,https://openalex.org/W3005852593,additive manufacturing,keyword
295,https://openalex.org/W3005852593,cermets,keyword
296,https://openalex.org/W3203983936,Amir Mohammad Farhan Al-Dababseh,author
297,https://openalex.org/W3203983936,Ulyanovsk state technical University,institution
298,https://openalex.org/W3203983936,RU,country
299,https://openalex.org/W3203983936,Elena Vladimirovna Markova,author
302,https://openalex.org/W3203983936,Vadim Vyacheslavovich Miller,author
305,https://openalex.org/W3203983936,additive manufacturing,keyword
306,https://openalex.org/W3203983936,aviation,keyword
307,https://openalex.org/W3203983936,industry,keyword
308,https://openalex.org/W2018021168,Jeffrey I. Lipton,author
309,https://openalex.org/W2018021168,"Cornell Creative Machines Lab, Cornell University, 239 Upson Hall, Ithaca, NY, 14853, United States",institution
310,https://openalex.org/W2018021168,US,country
311,https://openalex.org/W2018021168,Meredith Cutler,author
314,https://openalex.org/W2018021168,Franz Nigl,author
317,https://openalex.org/W2018021168,Dan Cohen,author
320,https://openalex.org/W2018021168,Hod Lipson,author
323,https://openalex.org/W2018021168,additive manufacturing,keyword
324,https://openalex.org/W2018021168,food industry,keyword
325,https://openalex.org/W4294791334,Samaneh Keshavarz,author
326,https://openalex.org/W4294791334,"Department of Medical Biotechnology, Faculty of Paramedicine, Guilan University of Medical Sciences, Rasht, Iran",institution
327,https://openalex.org/W4294791334,IR,country
328,https://openalex.org/W4294791334,Reza Azizian,author
329,https://openalex.org/W4294791334,"Pediatric Infectious Diseases Research Center (PIDRC), Tehran University of Medical Sciences, Tehran, Iran",institution
331,https://openalex.org/W4294791334,Javad Malakootikhah,author
332,https://openalex.org/W4294791334,"Department of Life Science Engineering, Faculty of New Sciences & Technologies, University of Tehran, Tehran, Iran",institution
334,https://openalex.org/W4294791334,Hadis Fathizadeh,author
335,https://openalex.org/W4294791334,"Department of Laboratory Sciences, Sirjan School of Medical Sciences, Sirjan, Iran",institution
337,https://openalex.org/W4294791334,Masoud Hamidi,author
338,https://openalex.org/W4294791334,"Department of Medical Biotechnology, Faculty of Paramedicine, Guilan University of Medical Sciences, Rasht, Iran; Université libre de Bruxelles (ULB), École polytechnique de Bruxelles - BioMatter unit, Brussels, Belgium",institution
339,https://openalex.org/W4294791334,BE,country
341,https://openalex.org/W4294791334,microbial exopolysaccharides,keyword
342,https://openalex.org/W4294791334,additive manufacturing,keyword
343,https://openalex.org/W2978990261,Sourabh K. Saha,author
344,https://openalex.org/W2978990261,"Center for Engineered Materials and Manufacturing, Lawrence Livermore National Laboratory, Livermore, CA, USA.",institution
345,https://openalex.org/W2978990261,US,country
346,https://openalex.org/W2978990261,Dien Wang,author
347,https://openalex.org/W2978990261,"Department of Mechanical and Automation Engineering, The Chinese University of Hong Kong, Shatin, Hong Kong.",institution
348,https://openalex.org/W2978990261,CN,country
349,https://openalex.org/W2978990261,Vu H. Nguyen,author
352,https://openalex.org/W2978990261,Yina Chang,author
355,https://openalex.org/W2978990261,James S. Oakdale,author
358,https://openalex.org/W2978990261,Shih Chi Chen,author
361,https://openalex.org/W2978990261,additive manufacturing,keyword
362,https://openalex.org/W2978990261,scalable submicrometer,keyword
363,https://openalex.org/W4221127495,Georgy Lazorenko,author
364,https://openalex.org/W4221127495,"Rostov State Transport University, Narodnogo Opolcheniya Sq., Rostov-on-Don, 344038, Russia",institution
365,https://openalex.org/W4221127495,RU,country
366,https://openalex.org/W4221127495,Anton Kasprzhitskii,author
367,https://openalex.org/W4221127495,"Rostov State Transport University, Narodnogo Opolcheniya Sq., Rostov-on-Don 344038, Russia",institution
369,https://openalex.org/W4221127495,geopolymer additive manufacturing,keyword
370,https://openalex.org/W4311957511,Samaneh Keshavarz,author
371,https://openalex.org/W4311957511,"Department of Medical Biotechnology, Faculty of Paramedicine, Guilan University of Medical Sciences, Rasht, Iran",institution
372,https://openalex.org/W4311957511,IR,country
373,https://openalex.org/W4311957511,Reza Azizian,author
374,https://openalex.org/W4311957511,"Pediatric Infectious Diseases Research Center (PIDRC), Tehran University of Medical Sciences, Tehran, Iran",institution
376,https://openalex.org/W4311957511,Javad Malakootikhah,author
377,https://openalex.org/W4311957511,"Department of Life Science Engineering, Faculty of New Sciences & Technologies, University of Tehran, Tehran, Iran",institution
379,https://openalex.org/W4311957511,Hadis Fathizadeh,author
380,https://openalex.org/W4311957511,"Department of Laboratory Sciences, Sirjan School of Medical Sciences, Sirjan, Iran",institution
382,https://openalex.org/W4311957511,Masoud Hamidi,author
383,https://openalex.org/W4311957511,"Department of Medical Biotechnology, Faculty of Paramedicine, Guilan University of Medical Sciences, Rasht, Iran; Université libre de Bruxelles (ULB), École polytechnique de Bruxelles - BioMatter unit, Brussels, Belgium",institution
384,https://openalex.org/W4311957511,BE,country
386,https://openalex.org/W4311957511,microbial exopolysaccharides,keyword
387,https://openalex.org/W4311957511,additive manufacturing,keyword
388,https://openalex.org/W2905936509,B. Subramanyam,author
389,https://openalex.org/W2905936509,"Assist. Professor, Department of Mechanical Engineering, MLR Institute of Technology.",institution
390,https://openalex.org/W2905936509,RU,country
391,https://openalex.org/W2905936509,T.V. Vineeta,author
392,https://openalex.org/W2905936509,"M.Tech Student, Department of Mechanical Engineering, MLR Institute of Technology.",institution
393,https://openalex.org/W2905936509,Parthasarathy Garre,author
394,https://openalex.org/W2905936509,"Associate Professor, Department of Aeronautical Engineering, MLR Institute of Technology.",institution
395,https://openalex.org/W2905936509,V.V.S. Nikhil Bharadwaj,author
396,https://openalex.org/W2905936509,"Design and Prototype Engineer, TRITLED 3D Printing Company, Hyderabad.",institution
397,https://openalex.org/W2905936509,P. Shiva Shashank,author
398,https://openalex.org/W2905936509,"Design Engineer, Cyient India Limited.",institution
399,https://openalex.org/W2905936509,IN,country
400,https://openalex.org/W2905936509,additive manufacturing,keyword
401,https://openalex.org/W3088917223,Cheng Chen,author
402,https://openalex.org/W3088917223,"Faculty of Chemistry and Chemical Engineering, Engineering Research Center of Advanced Ferroelectric Functional Materials, Key Laboratory of Phytochemistry of Shaanxi Province, Baoji University of Arts and Sciences, 1 Hi-Tech Avenue, Baoji, Shaanxi, 721013 P. R. China",institution
403,https://openalex.org/W3088917223,CN,country
404,https://openalex.org/W3088917223,Xi Wang,author
407,https://openalex.org/W3088917223,Yan Wang,author
410,https://openalex.org/W3088917223,Dandan Yang,author
413,https://openalex.org/W3088917223,Fangyi Yao,author
414,https://openalex.org/W3088917223,"Department of Advanced Materials Science, Faculty of Engineering and Design, Kagawa University, 2217-20 Hayashi-cho, Takamatsu, 761-0396 Japan",institution
415,https://openalex.org/W3088917223,JP,country
416,https://openalex.org/W3088917223,Wenxiong Zhang,author
417,https://openalex.org/W3088917223,"Institute for Solid State Physics, The University of Tokyo, Koto, Sayo, Hyogo, 679-5148 Japan",institution
419,https://openalex.org/W3088917223,Bo Wang,author
420,https://openalex.org/W3088917223,"State Key Laboratory for Mechanical Behavior of Materials, School of Materials Science and Engineering, Xi'an Jiaotong University, Xi'an, 710049 China",institution
422,https://openalex.org/W3088917223,Galhenage Asha Sewvandi,author
423,https://openalex.org/W3088917223,"Department of Materials Science and Engineering, Faculty of Engineering, University of Moratuwa, Katubedda, Moratuwa, 10400 Sri Lanka",institution
424,https://openalex.org/W3088917223,LK,country
425,https://openalex.org/W3088917223,Desuo Yang,author
428,https://openalex.org/W3088917223,Dengwei Hu,author
431,https://openalex.org/W3088917223,piezoelectric materials,keyword
432,https://openalex.org/W3088917223,additive manufacturing,keyword
433,https://openalex.org/W2506644391,E.S.A. Nasr,author
434,https://openalex.org/W2506644391,"King Saud University, Riyadh, Saudi Arabia and Helwan University, Egypt",institution
435,https://openalex.org/W2506644391,EG,country
436,https://openalex.org/W2506644391,SA,country
437,https://openalex.org/W2506644391,A. Al-Ahmari,author
438,https://openalex.org/W2506644391,"King Saud University, Riyadh, Saudi Arabia",institution
440,https://openalex.org/W2506644391,K. Moiduddin,author
443,https://openalex.org/W2506644391,additive manufacturing,keyword
444,https://openalex.org/W3145519504,Guo Liu,author
445,https://openalex.org/W3145519504,"Centre for Advanced Structural Materials, City University of Hong Kong Shenzhen Research Institute, Greater Bay Joint Division, Shenyang National Laboratory for Materials Science, Shenzhen, China; Laboratory of Nanomaterials & Nanomechanics, Department of Mechanical Engineering, City University of Hong Kong, Hong Kong, China",institution
446,https://openalex.org/W3145519504,CN,country
447,https://openalex.org/W3145519504,Xiaofeng Zhang,author
448,https://openalex.org/W3145519504,"Laboratory of Nanomaterials & Nanomechanics, Department of Mechanical Engineering, City University of Hong Kong, Hong Kong, China",institution
450,https://openalex.org/W3145519504,Xuliang Chen,author
453,https://openalex.org/W3145519504,Yunhu He,author
456,https://openalex.org/W3145519504,Lizi Cheng,author
459,https://openalex.org/W3145519504,Mengke Huo,author
462,https://openalex.org/W3145519504,Jianan Yin,author
465,https://openalex.org/W3145519504,Fengqian Hao,author
468,https://openalex.org/W3145519504,Siyao Chen,author
471,https://openalex.org/W3145519504,Peiyu Wang,author
474,https://openalex.org/W3145519504,Shenghui Yi,author
475,https://openalex.org/W3145519504,"Centre for Advanced Structural Materials, City University of Hong Kong Shenzhen Research Institute, Greater Bay Joint Division, Shenyang National Laboratory for Materials Science, Shenzhen, China",institution
477,https://openalex.org/W3145519504,Lei Wan,author
480,https://openalex.org/W3145519504,Zhengyi Mao,author
483,https://openalex.org/W3145519504,Zhou Chen,author
486,https://openalex.org/W3145519504,Xu Wang,author
489,https://openalex.org/W3145519504,Zhaowenbo Cao,author
492,https://openalex.org/W3145519504,Jian Lu,author
495,https://openalex.org/W3145519504,additive manufacturing,keyword
496,https://openalex.org/W3145519504,structural materials,keyword
497,https://openalex.org/W3094341659,Erfan Rezvani Ghomi,author
498,https://openalex.org/W3094341659,"Center for Nanofibers and Nanotechnology, Department of Mechanical Engineering, Faculty of Engineering, 117576, Singapore",institution
499,https://openalex.org/W3094341659,SG,country
500,https://openalex.org/W3094341659,Fatemeh Khosravi,author
503,https://openalex.org/W3094341659,Rasoul Esmaeely Neisiany,author
504,https://openalex.org/W3094341659,"Department of Materials and Polymer Engineering, Faculty of Engineering, Hakim Sabzevari University, Sabzevar, 9617976487, Iran",institution
505,https://openalex.org/W3094341659,IR,country
506,https://openalex.org/W3094341659,Sunpreet Singh,author
509,https://openalex.org/W3094341659,Seeram Ramakrishna,author
512,https://openalex.org/W3094341659,additive manufacturing,keyword
513,https://openalex.org/W3094341659,healthcare,keyword
514,https://openalex.org/W4213364330,Dmitry A. Kurasov,author
515,https://openalex.org/W4213364330,Kurgan State University,institution
516,https://openalex.org/W4213364330,RU,country
517,https://openalex.org/W4213364330,manufacturing,keyword
518,https://openalex.org/W4213364330,technologies,keyword
519,https://openalex.org/W4213364330,additive industry,keyword
520,https://openalex.org/W4387107744,N Jayanth,author
521,https://openalex.org/W4387107744,"Department of Mechanical Engineering, Amrita School of Engineering, Amaravati, Amrita Vishwa Vidyapeetham, Andhra Pradesh, 522503, India",institution
522,https://openalex.org/W4387107744,IN,country
523,https://openalex.org/W4387107744,M Venkata Roshan,author
524,https://openalex.org/W4387107744,"Department of Mechanical Engineering, Amrita School of Engineering, Coimbatore, Amrita Vishwa Vidyapeetham, India",institution
526,https://openalex.org/W4387107744,S Sakthi Balaji,author
529,https://openalex.org/W4387107744,P Durga Karthik,author
532,https://openalex.org/W4387107744,A Barathwaj,author
535,https://openalex.org/W4387107744,G Rishiyadhav,author
538,https://openalex.org/W4387107744,additive manufacturing,keyword
539,https://openalex.org/W4387107744,biomaterials,keyword
540,https://openalex.org/W3056414199,Shanyu Zhao,author
541,https://openalex.org/W3056414199,"Laboratory for Building Energy Materials and Components, Swiss Federal Laboratories for Materials Science and Technology, Empa, Dübendorf, Switzerland",institution
542,https://openalex.org/W3056414199,CH,country
543,https://openalex.org/W3056414199,Gilberto Siqueira,author
544,https://openalex.org/W3056414199,"Cellulose and Wood Materials Laboratory, Swiss Federal Laboratories for Materials Science and Technology, Empa, Dübendorf, Switzerland",institution
546,https://openalex.org/W3056414199,Sarka Drdova,author
547,https://openalex.org/W3056414199,"Institute of Environmental Engineering, ETH Zurich, Zürich, Switzerland; Laboratory for Advanced Analytical Technologies, Swiss Federal Laboratories for Materials Science and Technology, Empa, Dübendorf, Switzerland.",institution
549,https://openalex.org/W3056414199,David Norris,author
552,https://openalex.org/W3056414199,Christopher Ubert,author
555,https://openalex.org/W3056414199,Anne Bonnin,author
556,https://openalex.org/W3056414199,"Swiss Light Source, Paul Scherrer Institute - Villigen, Switzerland",institution
558,https://openalex.org/W3056414199,Sandra Galmarini,author
561,https://openalex.org/W3056414199,Michal Ganobjak,author
562,https://openalex.org/W3056414199,"Faculty of Architecture, Slovak University of Technology in Bratislava, Bratislava, Slovakia.; Laboratory for Building Energy Materials and Components, Swiss Federal Laboratories for Materials Science and Technology, Empa, Dübendorf, Switzerland.",institution
564,https://openalex.org/W3056414199,SK,country
565,https://openalex.org/W3056414199,Zhengyuan Pan,author
566,https://openalex.org/W3056414199,"Institute of Environmental Engineering, ETH Zurich, Zürich, Switzerland; State Key Laboratory of Pulp and Paper Engineering, South China University of Technology, Guangzhou, China.",institution
568,https://openalex.org/W3056414199,CN,country
569,https://openalex.org/W3056414199,Samuel Brunner,author
572,https://openalex.org/W3056414199,Gustav Nyström,author
